imagem,operacao,plataforma,tempo_s,cpu_percent,mem_percent
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_6.tif,leitura_1_1,PostgreSQL,0.000919342041015625,0.0,59.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_6.tif,leitura_1_1,MongoDB,0.0026874542236328125,66.7,59.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_7.tif,insercao,PostgreSQL,0.02084660530090332,30.8,55.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_7.tif,insercao,MongoDB,0.002543210983276367,0.0,55.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_7.tif,leitura_1_1,PostgreSQL,0.0011038780212402344,0.0,55.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_7.tif,leitura_1_1,MongoDB,0.002774953842163086,0.0,55.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_8.tif,insercao,PostgreSQL,0.0028188228607177734,0.0,56.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_8.tif,insercao,MongoDB,0.0015254020690917969,0.0,56.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_8.tif,leitura_1_1,PostgreSQL,0.0007927417755126953,0.0,56.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\106_8.tif,leitura_1_1,MongoDB,0.0032744407653808594,33.3,56.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_1.tif,insercao,PostgreSQL,0.0027735233306884766,0.0,55.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_1.tif,insercao,MongoDB,0.001638650894165039,100.0,55.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_1.tif,leitura_1_1,PostgreSQL,0.0008318424224853516,0.0,55.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_1.tif,leitura_1_1,MongoDB,0.002750396728515625,0.0,55.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_2.tif,insercao,PostgreSQL,0.0019445419311523438,0.0,57.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_2.tif,insercao,MongoDB,0.0017404556274414062,0.0,57.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_2.tif,leitura_1_1,PostgreSQL,0.0007727146148681641,0.0,57.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_2.tif,leitura_1_1,MongoDB,0.0029642581939697266,0.0,57.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_3.tif,insercao,PostgreSQL,0.021120309829711914,42.9,58.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_3.tif,insercao,MongoDB,0.002556324005126953,0.0,58.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_3.tif,leitura_1_1,PostgreSQL,0.00125885009765625,0.0,58.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_3.tif,leitura_1_1,MongoDB,0.002695322036743164,0.0,58.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_4.tif,insercao,PostgreSQL,0.0020313262939453125,0.0,60.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_4.tif,insercao,MongoDB,0.0015978813171386719,0.0,60.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_4.tif,leitura_1_1,PostgreSQL,0.0009160041809082031,0.0,60.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_4.tif,leitura_1_1,MongoDB,0.0029680728912353516,0.0,60.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_5.tif,insercao,PostgreSQL,0.022555112838745117,20.0,59.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_5.tif,insercao,MongoDB,0.0034284591674804688,0.0,59.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_5.tif,leitura_1_1,PostgreSQL,0.0015652179718017578,0.0,59.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_5.tif,leitura_1_1,MongoDB,0.003377199172973633,0.0,59.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_6.tif,insercao,PostgreSQL,0.02282094955444336,36.4,59.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_6.tif,insercao,MongoDB,0.002486705780029297,0.0,59.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_6.tif,leitura_1_1,PostgreSQL,0.0014255046844482422,0.0,59.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_6.tif,leitura_1_1,MongoDB,0.003724813461303711,0.0,59.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_7.tif,insercao,PostgreSQL,0.0032596588134765625,0.0,60.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_7.tif,insercao,MongoDB,0.002950429916381836,0.0,60.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_7.tif,leitura_1_1,PostgreSQL,0.002043008804321289,0.0,60.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_7.tif,leitura_1_1,MongoDB,0.004979610443115234,57.1,60.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_8.tif,insercao,PostgreSQL,0.021613359451293945,50.0,62.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_8.tif,insercao,MongoDB,0.0026166439056396484,0.0,62.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_8.tif,leitura_1_1,PostgreSQL,0.0016696453094482422,0.0,62.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\107_8.tif,leitura_1_1,MongoDB,0.005582571029663086,50.0,62.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_1.tif,insercao,PostgreSQL,0.0035028457641601562,0.0,58.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_1.tif,insercao,MongoDB,0.0049321651458740234,50.0,58.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_1.tif,leitura_1_1,PostgreSQL,0.0017132759094238281,0.0,58.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_1.tif,leitura_1_1,MongoDB,0.004126310348510742,0.0,58.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_2.tif,insercao,PostgreSQL,0.002972841262817383,0.0,57.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_2.tif,insercao,MongoDB,0.003274679183959961,0.0,57.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_2.tif,leitura_1_1,PostgreSQL,0.0013496875762939453,0.0,57.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_2.tif,leitura_1_1,MongoDB,0.004790067672729492,33.3,57.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_3.tif,insercao,PostgreSQL,0.020713090896606445,33.3,57.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_3.tif,insercao,MongoDB,0.0019936561584472656,0.0,57.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_3.tif,leitura_1_1,PostgreSQL,0.0016553401947021484,0.0,57.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_3.tif,leitura_1_1,MongoDB,0.003646373748779297,80.0,57.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_4.tif,insercao,PostgreSQL,0.02086806297302246,7.1,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_4.tif,insercao,MongoDB,0.0018160343170166016,0.0,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_4.tif,leitura_1_1,PostgreSQL,0.0009708404541015625,0.0,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_4.tif,leitura_1_1,MongoDB,0.0035927295684814453,0.0,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_5.tif,insercao,PostgreSQL,0.0019397735595703125,0.0,59.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_5.tif,insercao,MongoDB,0.0019037723541259766,0.0,59.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_5.tif,leitura_1_1,PostgreSQL,0.0008234977722167969,0.0,59.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_5.tif,leitura_1_1,MongoDB,0.0026879310607910156,0.0,59.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_6.tif,insercao,PostgreSQL,0.020602703094482422,37.5,58.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_6.tif,insercao,MongoDB,0.0013949871063232422,0.0,58.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_6.tif,leitura_1_1,PostgreSQL,0.0009808540344238281,0.0,58.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_6.tif,leitura_1_1,MongoDB,0.003462076187133789,0.0,58.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_7.tif,insercao,PostgreSQL,0.0024917125701904297,0.0,58.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_7.tif,insercao,MongoDB,0.002429485321044922,0.0,58.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_7.tif,leitura_1_1,PostgreSQL,0.0008833408355712891,75.0,58.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_7.tif,leitura_1_1,MongoDB,0.004216194152832031,0.0,58.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_8.tif,insercao,PostgreSQL,0.02069830894470215,11.1,59.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_8.tif,insercao,MongoDB,0.0023467540740966797,40.0,59.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_8.tif,leitura_1_1,PostgreSQL,0.0007526874542236328,0.0,59.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\108_8.tif,leitura_1_1,MongoDB,0.0031807422637939453,0.0,59.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_1.tif,insercao,PostgreSQL,0.004275798797607422,0.0,61.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_1.tif,insercao,MongoDB,0.0017139911651611328,0.0,61.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_1.tif,leitura_1_1,PostgreSQL,0.001417398452758789,0.0,61.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_1.tif,leitura_1_1,MongoDB,0.0033915042877197266,57.1,61.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_2.tif,insercao,PostgreSQL,0.0021550655364990234,0.0,59.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_2.tif,insercao,MongoDB,0.0016925334930419922,0.0,59.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_2.tif,leitura_1_1,PostgreSQL,0.0009632110595703125,0.0,59.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_2.tif,leitura_1_1,MongoDB,0.0035545825958251953,0.0,59.1
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_3.tif,insercao,PostgreSQL,0.0024492740631103516,0.0,57.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_3.tif,insercao,MongoDB,0.0022492408752441406,62.5,57.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_3.tif,leitura_1_1,PostgreSQL,0.0013434886932373047,0.0,57.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_3.tif,leitura_1_1,MongoDB,0.0037424564361572266,0.0,57.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_4.tif,insercao,PostgreSQL,0.003899812698364258,0.0,57.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_4.tif,insercao,MongoDB,0.0034050941467285156,0.0,57.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_4.tif,leitura_1_1,PostgreSQL,0.001810312271118164,0.0,57.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_4.tif,leitura_1_1,MongoDB,0.0057294368743896484,66.7,57.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_5.tif,insercao,PostgreSQL,0.002546072006225586,0.0,58.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_5.tif,insercao,MongoDB,0.0036525726318359375,0.0,58.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_5.tif,leitura_1_1,PostgreSQL,0.001463174819946289,0.0,58.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_5.tif,leitura_1_1,MongoDB,0.00648951530456543,0.0,58.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_6.tif,insercao,PostgreSQL,0.02199530601501465,16.7,60.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_6.tif,insercao,MongoDB,0.00251007080078125,20.0,60.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_6.tif,leitura_1_1,PostgreSQL,0.0017764568328857422,0.0,60.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_6.tif,leitura_1_1,MongoDB,0.004426717758178711,0.0,60.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_7.tif,insercao,PostgreSQL,0.02099013328552246,46.2,60.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_7.tif,insercao,MongoDB,0.0029294490814208984,0.0,60.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_7.tif,leitura_1_1,PostgreSQL,0.0014009475708007812,0.0,60.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_7.tif,leitura_1_1,MongoDB,0.004851341247558594,0.0,60.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_8.tif,insercao,PostgreSQL,0.022460460662841797,7.7,53.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_8.tif,insercao,MongoDB,0.0028002262115478516,0.0,53.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_8.tif,leitura_1_1,PostgreSQL,0.001603841781616211,0.0,53.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\109_8.tif,leitura_1_1,MongoDB,0.0038824081420898438,66.7,53.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_1.tif,insercao,PostgreSQL,0.003253936767578125,0.0,58.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_1.tif,insercao,MongoDB,0.0021784305572509766,50.0,58.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_1.tif,leitura_1_1,PostgreSQL,0.0013828277587890625,0.0,58.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_1.tif,leitura_1_1,MongoDB,0.0035796165466308594,0.0,58.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_2.tif,insercao,PostgreSQL,0.009077787399291992,50.0,62.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_2.tif,insercao,MongoDB,0.0066204071044921875,0.0,62.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_2.tif,leitura_1_1,PostgreSQL,0.0020732879638671875,50.0,62.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_2.tif,leitura_1_1,MongoDB,0.00550079345703125,0.0,62.5
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_3.tif,insercao,PostgreSQL,0.002458333969116211,0.0,58.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_3.tif,insercao,MongoDB,0.003192901611328125,14.3,58.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_3.tif,leitura_1_1,PostgreSQL,0.0019533634185791016,0.0,58.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_3.tif,leitura_1_1,MongoDB,0.003774404525756836,0.0,58.8
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_4.tif,insercao,PostgreSQL,0.003883838653564453,77.8,59.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_4.tif,insercao,MongoDB,0.0035347938537597656,0.0,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_4.tif,leitura_1_1,PostgreSQL,0.0021445751190185547,0.0,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_4.tif,leitura_1_1,MongoDB,0.006665706634521484,100.0,59.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_5.tif,insercao,PostgreSQL,0.003171205520629883,0.0,60.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_5.tif,insercao,MongoDB,0.0028939247131347656,0.0,60.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_5.tif,leitura_1_1,PostgreSQL,0.0019006729125976562,0.0,60.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_5.tif,leitura_1_1,MongoDB,0.005835056304931641,50.0,60.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_6.tif,insercao,PostgreSQL,0.005572319030761719,0.0,60.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_6.tif,insercao,MongoDB,0.002877473831176758,40.0,60.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_6.tif,leitura_1_1,PostgreSQL,0.0021605491638183594,0.0,60.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_6.tif,leitura_1_1,MongoDB,0.0056629180908203125,0.0,60.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_7.tif,insercao,PostgreSQL,0.02160477638244629,28.6,61.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_7.tif,insercao,MongoDB,0.012567281723022461,22.2,61.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_7.tif,leitura_1_1,PostgreSQL,0.0027489662170410156,0.0,61.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_7.tif,leitura_1_1,MongoDB,0.008385896682739258,85.7,61.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_8.tif,insercao,PostgreSQL,0.021415233612060547,35.7,57.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_8.tif,insercao,MongoDB,0.003351926803588867,0.0,57.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_8.tif,leitura_1_1,PostgreSQL,0.001650094985961914,0.0,57.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB1_B\110_8.tif,leitura_1_1,MongoDB,0.0053730010986328125,60.0,57.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_1.tif,insercao,PostgreSQL,0.024570465087890625,30.0,58.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_1.tif,insercao,MongoDB,0.003614187240600586,0.0,58.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_1.tif,leitura_1_1,PostgreSQL,0.0016345977783203125,0.0,58.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_1.tif,leitura_1_1,MongoDB,0.00677037239074707,0.0,58.0
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_2.tif,insercao,PostgreSQL,0.002577543258666992,0.0,59.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_2.tif,insercao,MongoDB,0.0028116703033447266,0.0,59.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_2.tif,leitura_1_1,PostgreSQL,0.0013818740844726562,0.0,59.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_2.tif,leitura_1_1,MongoDB,0.005575895309448242,57.1,59.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_3.tif,insercao,PostgreSQL,0.0027437210083007812,0.0,60.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_3.tif,insercao,MongoDB,0.0027115345001220703,0.0,60.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_3.tif,leitura_1_1,PostgreSQL,0.0025675296783447266,0.0,60.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_3.tif,leitura_1_1,MongoDB,0.007361412048339844,28.6,60.3
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_4.tif,insercao,PostgreSQL,0.002427816390991211,0.0,64.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_4.tif,insercao,MongoDB,0.003700733184814453,50.0,64.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_4.tif,leitura_1_1,PostgreSQL,0.0014536380767822266,0.0,64.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_4.tif,leitura_1_1,MongoDB,0.00558018684387207,0.0,64.9
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_5.tif,insercao,PostgreSQL,0.020977497100830078,12.5,66.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_5.tif,insercao,MongoDB,0.0022509098052978516,0.0,66.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_5.tif,leitura_1_1,PostgreSQL,0.0014982223510742188,60.0,66.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_5.tif,leitura_1_1,MongoDB,0.004427194595336914,0.0,66.4
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_6.tif,insercao,PostgreSQL,0.001836538314819336,0.0,66.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_6.tif,insercao,MongoDB,0.0016350746154785156,0.0,66.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_6.tif,leitura_1_1,PostgreSQL,0.0009632110595703125,75.0,66.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_6.tif,leitura_1_1,MongoDB,0.005842685699462891,0.0,66.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_7.tif,insercao,PostgreSQL,0.0018572807312011719,0.0,64.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_7.tif,insercao,MongoDB,0.0019593238830566406,0.0,64.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_7.tif,leitura_1_1,PostgreSQL,0.0008831024169921875,0.0,64.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_7.tif,leitura_1_1,MongoDB,0.004944324493408203,0.0,64.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_8.tif,insercao,PostgreSQL,0.021725893020629883,20.0,65.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_8.tif,insercao,MongoDB,0.0013575553894042969,0.0,65.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_8.tif,leitura_1_1,PostgreSQL,0.0013148784637451172,0.0,65.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\101_8.tif,leitura_1_1,MongoDB,0.003968954086303711,0.0,65.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_1.tif,insercao,PostgreSQL,0.0019752979278564453,0.0,65.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_1.tif,insercao,MongoDB,0.003335714340209961,0.0,65.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_1.tif,leitura_1_1,PostgreSQL,0.0013718605041503906,0.0,65.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_1.tif,leitura_1_1,MongoDB,0.004969358444213867,28.6,65.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_2.tif,insercao,PostgreSQL,0.022341489791870117,25.0,65.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_2.tif,insercao,MongoDB,0.0036575794219970703,0.0,65.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_2.tif,leitura_1_1,PostgreSQL,0.0014467239379882812,50.0,65.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_2.tif,leitura_1_1,MongoDB,0.0077745914459228516,0.0,65.2
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_3.tif,insercao,PostgreSQL,0.008034706115722656,0.0,66.6
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_3.tif,insercao,MongoDB,0.002627849578857422,0.0,66.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_3.tif,leitura_1_1,PostgreSQL,0.002941608428955078,62.5,66.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_3.tif,leitura_1_1,MongoDB,0.004646778106689453,0.0,66.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_4.tif,insercao,PostgreSQL,0.0258786678314209,20.0,67.7
C:\Users\Giulia\Documents\TCC2\fvc-going\FVC2004\DB2_B\102_4.tif,insercao,MongoDB,0.0031769275665283203,0.0,67.7
